19	39	56
31	58	70
30	46	81
26	38	50
29	24	39
22	22	34
35	23	35
31	24	36
9	25	37
13	39	54
10	27	53
33	28	40
27	28	52
4	27	49
16	28	40
8	31	43
34	29	41
15	31	43
1	31	43
0	31	47
39	31	43
36	32	44
21	39	59
11	35	53
17	46	65
41	52	75
38	46	58
14	35	64
25	37	54
32	38	50
9	40	59
40	39	51
16	40	52
1	43	55
39	43	56
34	47	76
5	45	66
33	45	65
35	45	57
20	45	64
18	45	72
2	46	58
29	46	58
23	67	109
22	53	65
7	58	84
32	51	63
15	52	64
23	54	68
28	53	65
37	53	65
14	69	81
25	56	68
2	57	69
11	57	79
8	57	76
9	58	92
4	60	72
16	63	85
19	63	75
21	60	72
35	60	78
29	60	72
26	61	93
36	62	86
40	62	79
22	64	76
33	66	78
29	73	87
28	65	87
17	66	78
3	67	79
10	67	99
27	69	96
25	70	82
38	69	81
2	71	84
18	71	83
15	72	85
19	75	107
0	74	94
1	75	87
37	75	87
18	84	96
11	78	90
4	79	91
35	80	92
8	81	93
34	81	98
33	81	93
13	83	96
14	84	99
3	84	96
1	86	120
39	84	102
32	87	101
41	87	99
17	89	108
24	89	101
31	91	109
33	92	104
4	92	104
36	94	109
26	94	106
9	93	119
7	96	112
12	96	108
5	121	136
2	95	107
4	145	176
6	97	109
13	98	111
1	121	142
28	99	111
35	99	111
14	99	119
40	99	111
21	101	113
10	101	113
37	102	114
5	102	114
39	104	131
33	105	117
30	106	118
22	107	119
19	108	120
26	110	122
36	110	122
7	126	147
41	111	123
15	111	123
12	110	122
23	112	124
7	113	125
0	114	126
29	114	126
6	114	126
2	115	133
24	116	129
13	118	142
14	128	151
38	130	149
17	121	138
35	130	169
19	120	133
34	122	134
20	123	147
9	123	139
33	125	137
3	128	140
34	156	171
8	129	141
10	129	141
19	136	148
41	132	148
11	132	144
16	133	145
28	135	147
30	140	152
40	141	158
34	140	152
31	141	155
5	150	162
1	160	172
32	147	168
10	149	161
7	151	168
11	151	165
39	153	165
13	152	164
36	153	173
20	154	166
0	158	170
22	160	175
28	159	171
15	161	173
9	160	172
33	162	174
14	162	180
37	164	176
40	163	175
39	166	202
28	183	200
37	175	188
3	171	183
18	225	260
27	175	187
10	171	183
7	171	183
36	173	185
2	174	186
0	176	188
35	178	190
1	178	190
17	179	191
32	180	192
13	180	192
34	180	192
30	179	191
20	179	192
22	181	193
7	184	196
2	187	199
12	188	200
14	191	203
13	191	204
8	190	202
40	192	216
34	193	209
29	275	290
17	195	207
3	195	207
31	195	214
32	195	207
37	204	224
22	199	219
36	198	210
4	200	212
27	204	221
19	199	215
1	205	217
29	201	216
30	203	215
5	203	215
28	205	217
9	215	232
24	205	227
33	213	234
20	253	270
12	208	220
4	215	227
6	208	220
20	210	222
16	209	221
0	209	221
25	212	224
41	212	224
8	214	226
19	237	252
40	217	231
29	218	230
10	219	231
12	220	238
26	222	234
38	222	238
1	222	234
6	222	234
24	232	248
16	222	234
8	226	248
24	313	378
28	227	239
15	230	251
3	228	240
32	230	242
4	233	245
14	234	259
34	235	247
33	238	253
6	240	252
22	237	249
17	238	254
40	240	252
5	239	251
2	244	261
31	242	263
21	242	259
20	241	253
36	243	255
3	243	255
9	245	266
38	245	257
4	246	258
7	247	272
34	248	265
11	308	369
27	249	272
10	248	267
11	250	262
39	250	262
29	250	262
3	256	289
19	251	285
23	252	264
4	260	285
26	257	275
36	258	279
15	258	277
33	288	303
38	259	276
22	258	278
35	259	271
14	259	284
30	267	280
32	262	274
37	261	273
6	263	276
11	262	274
0	264	276
28	265	290
8	287	355
23	266	281
13	267	312
8	269	281
10	306	380
41	270	282
17	270	294
7	271	283
1	272	284
27	271	297
35	271	283
33	273	288
31	272	284
16	273	301
39	276	326
0	279	303
15	276	288
37	277	304
24	277	289
30	279	299
4	289	310
12	324	375
40	280	366
18	332	367
20	280	320
9	279	291
